0	0.0077869
0.009999744	0.021176
0.019999488	0.02997
0.029999232	0.02995
0.039998976	0.032595
0.04999872	0.042228
0.059998464	0.047024
0.069998208	0.035093
0.079997952	0.015713
0.089997696	0.0098497
0.09999744	0.014038
0.109997184	0.0086138
0.119996928	-0.0097051
0.129996672	-0.021051
0.139996416	-0.015403
0.14999616	-0.0035883
0.159995904	-0.0004324
0.169995648	-0.0012123
0.179995392	0.0014313
0.189995136	0.002174
0.19999488	-0.0050985
0.209994624	-0.0073849
0.219994368	0.0060988
0.229994112	0.018763
0.239993856	0.0082085
0.2499936	-0.014911
0.259993344	-0.020116
0.269993088	-0.0035079
0.279992832	0.011417
0.289992576	0.012236
0.29999232	0.0082407
0.309992063	0.0051297
0.319991807	-0.00091442
0.329991551	-0.0080681
0.339991295	-0.0085585
0.349991039	-0.0038243
0.359990783	0.0003161
0.369990527	0.0037707
0.379990271	0.0083254
0.389990015	0.0097089
0.399989759	0.0078521
0.409989503	0.0090537
0.419989247	0.0168
0.429988991	0.023957
0.439988735	0.025261
0.449988479	0.023271
0.459988223	0.022475
0.469987967	0.020761
0.479987711	0.015684
0.489987455	0.0093932
0.499987199	0.0072527
0.509986943	0.010699
0.519986687	0.013093
0.529986431	0.0080125
0.539986175	0.0016423
0.549985919	0.0051368
0.559985663	0.013652
0.569985407	0.012025
0.579985151	0.0013955
0.589984895	0.0022396
0.599984639	0.018796
0.609984383	0.028034
0.619984127	0.0131
0.629983871	-0.012611
0.639983615	-0.031018
0.649983359	-0.037672
0.659983103	-0.027312
0.669982847	0.005884
0.679982591	0.041862
0.689982335	0.041657
0.699982079	0.00075403
0.709981823	-0.038318
0.719981567	-0.039333
0.729981311	-0.013081
0.739981055	0.011548
0.749980799	0.02392
0.759980543	0.025974
0.769980287	0.017257
0.779980031	0.00069654
0.789979775	-0.010025
0.799979519	-0.0010797
0.809979263	0.029964
0.819979007	0.06412
0.829978751	0.067222
0.839978495	0.022527
0.849978239	-0.037502
0.859977983	-0.061657
0.869977727	-0.045469
0.879977471	-0.031788
0.889977215	-0.044145
0.899976959	-0.058398
0.909976703	-0.052566
0.919976446	-0.037245
0.92997619	-0.028615
0.939975934	-0.021969
0.949975678	-0.012544
0.959975422	-0.0079985
0.969975166	-0.014469
0.97997491	-0.025316
0.989974654	-0.030484
0.999974398	-0.018387
1.009974142	0.013335
1.019973886	0.040207
1.02997363	0.024679
1.039973374	-0.02996
1.049973118	-0.0697
1.059972862	-0.05325
1.069972606	-0.003429
1.07997235	0.028724
1.089972094	0.025862
1.099971838	0.0073455
1.109971582	-0.0078262
1.119971326	-0.016985
1.12997107	-0.024627
1.139970814	-0.035575
1.149970558	-0.050046
1.159970302	-0.062927
1.169970046	-0.071124
1.17996979	-0.076243
1.189969534	-0.075115
1.199969278	-0.062968
1.209969022	-0.050198
1.219968766	-0.055235
1.22996851	-0.071112
1.239968254	-0.064212
1.249967998	-0.024992
1.259967742	0.0091498
1.269967486	0.0058239
1.27996723	-0.014599
1.289966974	-0.015715
1.299966718	-6.7833E-06
1.309966462	0.0040244
1.319966206	-0.0075677
1.32996595	-0.017928
1.339965694	-0.024175
1.349965438	-0.035483
1.359965182	-0.042406
1.369964926	-0.029491
1.37996467	-0.0049625
1.389964414	0.0090079
1.399964158	0.0096207
1.409963902	0.0057196
1.419963646	-0.0037956
1.42996339	-0.018301
1.439963134	-0.018413
1.449962878	0.0040755
1.459962622	0.018525
1.469962366	-0.0047862
1.47996211	-0.043844
1.489961854	-0.053087
1.499961598	-0.031347
1.509961342	-0.018986
1.519961086	-0.036754
1.529960829	-0.060344
1.539960573	-0.058773
1.549960317	-0.026598
1.559960061	0.022628
1.569959805	0.072116
1.579959549	0.099143
1.589959293	0.085097
1.599959037	0.041152
1.609958781	0.0092328
1.619958525	0.015057
1.629958269	0.033895
1.639958013	0.022548
1.649957757	-0.018862
1.659957501	-0.047012
1.669957245	-0.037172
1.679956989	-0.0159
1.689956733	-0.022741
1.699956477	-0.063633
1.709956221	-0.111
1.719955965	-0.12889
1.729955709	-0.095242
1.739955453	-0.016863
1.749955197	0.069128
1.759954941	0.12354
1.769954685	0.13351
1.779954429	0.11136
1.789954173	0.07169
1.799953917	0.029106
1.809953661	0.0019953
1.819953405	0.00083492
1.829953149	0.010396
1.839952893	0.0088121
1.849952637	-0.0074852
1.859952381	-0.023268
1.869952125	-0.027995
1.879951869	-0.022616
1.889951613	-0.014577
1.899951357	-0.0091699
1.909951101	-0.0076518
1.919950845	-0.0048252
1.929950589	0.0058256
1.939950333	0.021291
1.949950077	0.024131
1.959949821	-0.0003954
1.969949565	-0.042593
1.979949309	-0.069509
1.989949053	-0.053112
1.999948797	0.0020733
2.009948541	0.063274
2.019948285	0.099955
2.029948029	0.10676
2.039947773	0.09504
2.049947517	0.075531
2.059947261	0.055981
2.069947005	0.044551
2.079946749	0.044247
2.089946493	0.044723
2.099946237	0.032656
2.109945981	0.008328
