0	0.00057319
0.010000336	0.0015962
0.020000673	0.0026841
0.030001009	0.0024178
0.040001346	-0.00028846
0.050001682	-0.0049005
0.060002019	-0.0054427
0.070002355	0.0039822
0.080002692	0.019872
0.090003028	0.030358
0.100003365	0.030317
0.110003701	0.026435
0.120004038	0.025865
0.130004374	0.027135
0.140004711	0.026998
0.150005047	0.026868
0.160005384	0.028324
0.17000572	0.028551
0.180006057	0.026871
0.190006393	0.027454
0.200006729	0.029934
0.210007066	0.025897
0.220007402	0.010913
0.230007739	-0.0076309
0.240008075	-0.018343
0.250008412	-0.01712
0.260008748	-0.0085687
0.270009085	-0.00015115
0.280009421	0.0048271
0.290009758	0.0084726
0.300010094	0.01259
0.310010431	0.014539
0.320010767	0.010806
0.330011104	0.0032067
0.34001144	-0.0033897
0.350011777	-0.0071275
0.360012113	-0.0075952
0.37001245	-0.0032287
0.380012786	0.0044592
0.390013122	0.0087579
0.400013459	0.0072491
0.410013795	0.0031068
0.420014132	-0.0038552
0.430014468	-0.017906
0.440014805	-0.033705
0.450015141	-0.038713
0.460015478	-0.029976
0.470015814	-0.017404
0.480016151	-0.0062556
0.490016487	0.0053727
0.500016824	0.011821
0.51001716	0.002971
0.520017497	-0.012855
0.530017833	-0.012308
0.54001817	0.0097353
0.550018506	0.032332
0.560018843	0.03895
0.570019179	0.037748
0.580019515	0.042245
0.590019852	0.045034
0.600020188	0.024945
0.610020525	-0.018645
0.620020861	-0.052509
0.630021198	-0.04402
0.640021534	-0.0053458
0.650021871	0.020194
0.660022207	0.016815
0.670022544	0.012048
0.68002288	0.01967
0.690023217	0.010282
0.700023553	-0.035445
0.71002389	-0.080862
0.720024226	-0.079488
0.730024563	-0.034612
0.740024899	0.018808
0.750025236	0.06264
0.760025572	0.090739
0.770025908	0.081108
0.780026245	0.016865
0.790026581	-0.073449
0.800026918	-0.12952
0.810027254	-0.12063
0.820027591	-0.070491
0.830027927	-0.022384
0.840028264	0.010326
0.8500286	0.0447
0.860028937	0.083087
0.870029273	0.093414
0.88002961	0.055573
0.890029946	-0.00035382
0.900030283	-0.037786
0.910030619	-0.062484
0.920030956	-0.089673
0.930031292	-0.093892
0.940031629	-0.051036
0.950031965	0.0039905
0.960032301	0.02162
0.970032638	0.01163
0.980032974	0.010251
0.990033311	0.0072054
1.000033647	-0.024463
1.010033984	-0.05748
1.02003432	-0.043769
1.030034657	0.0010798
1.040034993	0.016203
1.05003533	-0.015138
1.060035666	-0.052308
1.070036003	-0.059285
1.080036339	-0.039356
1.090036676	-0.014927
1.100037012	0.0029698
1.110037349	0.026417
1.120037685	0.066075
1.130038022	0.088779
1.140038358	0.040299
1.150038694	-0.061501
1.160039031	-0.11141
1.170039367	-0.052186
1.180039704	0.040208
1.19004004	0.070292
1.200040377	0.051936
1.210040713	0.045542
1.22004105	0.045131
1.230041386	0.021494
1.240041723	0.0094895
1.250042059	0.047438
1.260042396	0.0832
1.270042732	0.048015
1.280043069	-0.027803
1.290043405	-0.071055
1.300043742	-0.083646
1.310044078	-0.10442
1.320044415	-0.10769
1.330044751	-0.049766
1.340045087	0.018189
